,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
169,U001,100031704,DELHAIZE corp,16-05-2020 09:52,2020,1930844129,30-04-2020 00:00,15-05-2020 00:00,30-04-2020 00:00,NAA8,92271.69,0-15
170,U001,200769623,WAL-MAR in,09-04-2020 08:41,2020,1930662779,18-03-2020 00:00,02-04-2020 00:00,18-03-2020 00:00,NAH4,35023.47,0-15
171,U001,200020431,DEC systems,19-03-2020 07:46,2020,1930599834,04-03-2020 00:00,24-03-2020 00:00,01-03-2020 00:00,NAM4,4551.58,
172,U001,200726979,BJ'S  ,16-04-2020 09:36,2020,1930730591,01-04-2020 00:00,16-04-2020 00:00,01-04-2020 00:00,NAA8,261.84,0-15
173,U001,200769623,WAL-MAR foundation,10-04-2020 07:47,2020,1930652678,15-03-2020 00:00,30-03-2020 00:00,15-03-2020 00:00,NAH4,33837.66,0-15
174,U001,200729942,SA ,28-04-2020 09:22,2020,1930798198,17-04-2020 00:00,02-05-2020 00:00,17-04-2020 00:00,NAA8,11696.53,
175,U001,200705742,DOT systems,02-05-2020 09:39,2020,1930810367,23-04-2020 00:00,08-05-2020 00:00,23-04-2020 00:00,NAA8,8115.04,
176,U001,200777735,NASH  co,27-03-2020 22:48,2020,1930670844,18-03-2020 00:00,02-04-2020 00:00,18-03-2020 00:00,NAA8,152067.79,
177,U001,200020431,DEC us,19-03-2020 10:23,2020,1930617742,07-03-2020 00:00,24-03-2020 00:00,01-03-2020 00:00,NAM4,3117.84,
178,U001,200769623,WAL-MAR corp,29-04-2020 03:08,2020,1930748572,06-04-2020 00:00,21-04-2020 00:00,06-04-2020 00:00,NAH4,1898.2,0-15
179,U001,200759878,SA systems,31-03-2020 10:32,2020,1930655535,16-03-2020 00:00,31-03-2020 00:00,16-03-2020 00:00,NAH4,17060.17,0-15
180,U001,100004536,BAS ,30-04-2020 00:48,2020,1930765834,14-04-2020 00:00,29-04-2020 00:00,14-04-2020 00:00,NAA8,3745.49,0-15
181,U001,200769623,WAL-MAR corporation,02-06-2020 09:52,2020,1930882579,11-05-2020 00:00,26-05-2020 00:00,11-05-2020 00:00,NAH4,9163.34,0-15
182,CA02,140104409,LOB in,08-04-2020 15:04,2020,2960624271,26-03-2020 00:00,07-04-2020 00:00,28-03-2020 00:00,CA10,188352.0844,0-15
183,U001,200744019,TARG co,29-03-2020 04:24,2020,1930652649,16-03-2020 00:00,31-03-2020 00:00,16-03-2020 00:00,NAA8,1183.45,
184,U001,200769623,WAL-MAR systems,15-05-2020 15:37,2020,1930803693,23-04-2020 00:00,08-05-2020 00:00,23-04-2020 00:00,NAH4,53859.97,0-15
185,CA02,140104423,METRO  corp,13-04-2020 16:36,2020,2960624752,01-04-2020 00:00,11-04-2020 00:00,01-04-2020 00:00,CA10,36142.9108,0-15
186,U001,200707822,PUBLI foundation,02-05-2020 20:08,2020,1930801025,18-04-2020 00:00,03-05-2020 00:00,18-04-2020 00:00,NAA8,61394.52,
187,U001,200782669,SYGMA systems,23-03-2020 12:25,2020,1930617473,09-03-2020 00:00,24-03-2020 00:00,09-03-2020 00:00,NAA8,23298.58,
188,U001,200705742,DOT corporation,13-04-2020 15:09,2020,1930660872,17-03-2020 00:00,20-04-2020 00:00,17-03-2020 00:00,NAAW,4041.99,
189,U001,200769623,WAL-MAR corp,16-04-2020 09:39,2020,1930676006,21-03-2020 00:00,05-04-2020 00:00,21-03-2020 00:00,NAH4,14666.28,0-15
190,U001,200780383,MEIJ foundation,19-05-2020 20:48,2020,1930860645,06-05-2020 00:00,21-05-2020 00:00,06-05-2020 00:00,NAA8,108570.13,
191,U001,100031704,DELHAIZE trust,19-06-2020 12:50,2020,1930796146,17-04-2020 00:00,21-06-2020 00:00,17-04-2020 00:00,NAGD,16196.66,
192,U001,200561861,CO llc,24-04-2020 11:44,2020,1930774237,10-04-2020 00:00,25-04-2020 00:00,10-04-2020 00:00,NAA8,23448.25,
193,U001,200761734,H E BUT systems,07-04-2020 10:23,2020,1930701257,26-03-2020 00:00,10-04-2020 00:00,26-03-2020 00:00,NAA8,83095.78,
194,U001,200769623,WAL-MAR co,23-04-2020 23:05,2020,1930724889,01-04-2020 00:00,16-04-2020 00:00,01-04-2020 00:00,NAH4,5801.67,0-15
195,U001,200769623,WAL-MAR us,15-04-2020 22:09,2020,1930677295,22-03-2020 00:00,06-04-2020 00:00,22-03-2020 00:00,NAH4,11515.66,0-15
196,U001,200900909,SYSCO in,22-03-2020 14:32,2020,1930623159,09-03-2020 00:00,24-03-2020 00:00,09-03-2020 00:00,NAA8,42647.01,
197,U001,200769623,WAL-MAR systems,25-04-2020 14:23,2020,1930719358,30-03-2020 00:00,14-04-2020 00:00,30-03-2020 00:00,NAH4,24504.26,0-15
198,U001,200353024,DECA corporation,19-05-2020 14:12,2020,1930875691,08-05-2020 00:00,24-05-2020 00:00,01-05-2020 00:00,NAM4,889.08,
199,U001,200762950,HAR trust,31-03-2020 17:16,2020,1930671888,21-03-2020 00:00,05-04-2020 00:00,21-03-2020 00:00,NAA8,173239.52,
200,U001,200561861,CO us,30-04-2020 16:47,2020,1930764482,15-04-2020 00:00,30-04-2020 00:00,15-04-2020 00:00,NAA8,30316.62,0-15
201,U001,200744019,TARG in,29-03-2020 07:34,2020,1930647824,13-03-2020 00:00,28-03-2020 00:00,13-03-2020 00:00,NAA8,17408.37,0-15
202,U001,200418007,AM foundation,25-03-2020 15:45,2020,1930630519,13-03-2020 00:00,28-03-2020 00:00,13-03-2020 00:00,NAA8,840.67,
203,U001,200762301,C&S WH trust,06-05-2020 05:11,2020,1930805217,22-04-2020 00:00,07-05-2020 00:00,22-04-2020 00:00,NAC6,56261.98,
204,U001,200772670,ASSOCIAT in,16-04-2020 08:56,2020,1930723923,31-03-2020 00:00,15-04-2020 00:00,31-03-2020 00:00,NAU5,1655.46,0-15
205,U001,200769623,WAL-MAR trust,12-04-2020 16:27,2020,1930683228,21-03-2020 00:00,05-04-2020 00:00,21-03-2020 00:00,NAH4,41629.12,0-15
206,U001,200744019,TARG corporation,18-04-2020 13:10,2020,1930730322,01-04-2020 00:00,16-04-2020 00:00,01-04-2020 00:00,NAA8,54651.53,0-15
207,U001,100047382,PETER  corporation,14-04-2020 02:52,2020,1930637647,13-03-2020 00:00,28-03-2020 00:00,13-03-2020 00:00,NAA8,17733.56,16-30
208,U001,CCU002,KRFT FDS associates,16-04-2020 19:36,2020,1930637979,13-03-2020 00:00,17-04-2020 00:00,13-03-2020 00:00,NAG2,10648.32,
209,U001,200762301,C&S WH ,18-04-2020 02:31,2020,1930747271,04-04-2020 00:00,19-04-2020 00:00,04-04-2020 00:00,NAC6,3939,
210,U001,CCCA02,KRAFT  associates,29-04-2020 10:38,2020,1930662684,18-03-2020 00:00,22-04-2020 00:00,18-03-2020 00:00,NAG2,29972.7,0-15
211,U001,200769623,WAL-MAR in,28-04-2020 08:09,2020,1930751769,06-04-2020 00:00,21-04-2020 00:00,06-04-2020 00:00,NAH4,56076.31,0-15
212,U001,200980828,BEN E associates,13-05-2020 19:20,2020,1930838209,29-04-2020 00:00,19-05-2020 00:00,29-04-2020 00:00,NAD1,17770.01,
213,U001,200744019,TARG ,23-04-2020 08:16,2020,1930751781,06-04-2020 00:00,21-04-2020 00:00,06-04-2020 00:00,NAA8,58607.34,0-15
214,U001,200769623,WAL-MAR corp,19-04-2020 09:39,2020,1930688185,24-03-2020 00:00,08-04-2020 00:00,24-03-2020 00:00,NAH4,16674.74,0-15
215,U001,200769623,WAL-MAR co,27-05-2020 05:51,2020,1930843169,01-05-2020 00:00,16-05-2020 00:00,01-05-2020 00:00,NAH4,32553,0-15
216,CA02,140106408,WAL-M us,06-05-2020 15:42,2020,2960624581,07-04-2020 00:00,18-04-2020 00:00,08-04-2020 00:00,CA10,66407.1788,16-30
217,U001,200769623,WAL-MAR corp,03-06-2020 11:03,2020,1930885491,12-05-2020 00:00,27-05-2020 00:00,12-05-2020 00:00,NAH4,52621.77,0-15
218,U001,200936373,SUPE corporation,09-05-2020 08:46,2020,1930809945,23-04-2020 00:00,08-05-2020 00:00,23-04-2020 00:00,NAA8,88919.61,0-15
219,CA02,140104285,BUY- corp,19-04-2020 14:58,2020,2960624684,29-03-2020 00:00,17-04-2020 00:00,07-04-2020 00:00,CA10,82140.645,0-15
220,U001,200152991,JET associates,14-05-2020 21:12,2020,1930841854,30-04-2020 00:00,15-05-2020 00:00,30-04-2020 00:00,NAA8,1677.91,
221,U001,200769623,WAL-MAR systems,15-05-2020 16:12,2020,1930819119,23-04-2020 00:00,08-05-2020 00:00,23-04-2020 00:00,NAH4,41628.67,0-15
222,U001,200762301,C&S WH co,17-04-2020 02:14,2020,1930745999,03-04-2020 00:00,18-04-2020 00:00,03-04-2020 00:00,NAC6,6832.47,
223,U001,200148860,DOLLA llc,25-03-2020 04:43,2020,1930637644,11-03-2020 00:00,26-03-2020 00:00,11-03-2020 00:00,NAA8,16764.17,
224,U001,CCU013,KRAFT F associates,30-04-2020 02:47,2020,1930681744,22-03-2020 00:00,22-03-2020 00:00,22-03-2020 00:00,NAX2,15259.08,31-45
225,U001,200752302,KROGER co,16-04-2020 20:45,2020,1930733766,02-04-2020 00:00,17-04-2020 00:00,02-04-2020 00:00,NAA8,120098.69,
226,U001,200797984,PIGGLY corporation,17-03-2020 23:05,2020,1930585699,03-03-2020 00:00,18-03-2020 00:00,03-03-2020 00:00,NAA8,89737.26,
227,U001,200744019,TARG co,08-05-2020 06:08,2020,1930800326,21-04-2020 00:00,06-05-2020 00:00,21-04-2020 00:00,NAA8,16874.59,0-15
228,U001,200726979,BJ'S  co,01-05-2020 21:10,2020,1930783750,15-04-2020 00:00,30-04-2020 00:00,15-04-2020 00:00,NAA8,86.77,0-15
229,U001,100031704,DELHAIZE corp,17-04-2020 22:05,2020,1930744311,05-04-2020 00:00,20-04-2020 00:00,05-04-2020 00:00,NAA8,20757.8,
230,U001,200743123,KROGER corp,27-03-2020 11:29,2020,1930639867,12-03-2020 00:00,27-03-2020 00:00,12-03-2020 00:00,NAA8,145240.7,0-15
231,U001,200729290,KROGER trust,19-04-2020 01:36,2020,1930763883,04-04-2020 00:00,19-04-2020 00:00,04-04-2020 00:00,NAA8,42613,0-15
232,U001,200762301,C&S WH systems,12-04-2020 18:23,2020,1930718141,30-03-2020 00:00,14-04-2020 00:00,30-03-2020 00:00,NAC6,9987.73,
233,U001,200769623,WAL-MAR llc,18-04-2020 00:06,2020,1930706309,26-03-2020 00:00,10-04-2020 00:00,26-03-2020 00:00,NAH4,10921.35,0-15
234,U001,200769623,WAL-MAR co,01-06-2020 07:13,2020,1930883498,10-05-2020 00:00,25-05-2020 00:00,10-05-2020 00:00,NAH4,60886.44,0-15
235,U001,200762301,C&S WH foundation,03-04-2020 14:55,2020,1930674261,20-03-2020 00:00,04-04-2020 00:00,20-03-2020 00:00,NAC6,546.63,
236,U001,200705742,DOT us,01-04-2020 16:11,2020,1930612079,06-03-2020 00:00,07-04-2020 00:00,06-03-2020 00:00,NA32,37970.55,
237,U001,200353024,DECA corporation,19-03-2020 13:15,2020,1930607001,05-03-2020 00:00,24-03-2020 00:00,01-03-2020 00:00,NAM4,853.29,
238,U001,200744019,TARG us,17-05-2020 14:03,2020,1930843065,30-04-2020 00:00,15-05-2020 00:00,30-04-2020 00:00,NAA8,43184.27,0-15
239,U001,200769623,WAL-MAR associates,27-03-2020 05:30,2020,1930582850,01-03-2020 00:00,16-03-2020 00:00,01-03-2020 00:00,NAH4,32011.03,0-15
240,U001,200705742,DOT in,02-05-2020 14:01,2020,1930821659,23-04-2020 00:00,08-05-2020 00:00,23-04-2020 00:00,NAA8,303.62,
241,U001,200466603,SMITH'S corp,07-05-2020 08:16,2020,1930804830,21-04-2020 00:00,06-05-2020 00:00,21-04-2020 00:00,NAA8,42993.7,0-15
242,U001,200704045,RA corp,20-03-2020 03:33,2020,1930592854,03-03-2020 00:00,18-03-2020 00:00,03-03-2020 00:00,NAA8,16817.42,0-15
243,U001,200726979,BJ'S  corp,01-04-2020 10:03,2020,1930659942,17-03-2020 00:00,01-04-2020 00:00,17-03-2020 00:00,NAA8,66.37,0-15
244,U001,200769623,WAL-MAR corp,26-05-2020 03:43,2020,1930853383,03-05-2020 00:00,18-05-2020 00:00,03-05-2020 00:00,NAH4,471.56,0-15
245,CA02,140104409,LOB foundation,25-03-2020 02:57,2020,2960620205,10-03-2020 00:00,27-03-2020 00:00,17-03-2020 00:00,CA10,4410.5463,
246,CA02,140104409,LOB in,01-04-2020 15:42,2020,2960622232,23-03-2020 00:00,02-04-2020 00:00,23-03-2020 00:00,CA10,121531.6803,
247,U001,200541916,VF G corp,06-06-2020 11:19,2020,1930886411,15-05-2020 00:00,30-05-2020 00:00,15-05-2020 00:00,NAA8,34301.32,0-15
248,U001,200230690,DECA llc,19-03-2020 10:13,2020,1930585735,02-03-2020 00:00,24-03-2020 00:00,01-03-2020 00:00,NAM4,3018.22,
249,U001,200744019,TARG llc,17-04-2020 19:51,2020,1930739949,04-04-2020 00:00,19-04-2020 00:00,04-04-2020 00:00,NAA8,11082.87,
250,U001,200762301,C&S WH in,26-03-2020 06:24,2020,1930637501,11-03-2020 00:00,26-03-2020 00:00,11-03-2020 00:00,NAC6,69231.13,0-15
251,U001,200769623,WAL-MAR in,28-04-2020 08:35,2020,1930752538,06-04-2020 00:00,21-04-2020 00:00,06-04-2020 00:00,NAH4,41038.99,0-15
252,U001,200759878,SA in,12-05-2020 22:21,2020,1930643630,13-03-2020 00:00,17-05-2020 00:00,13-03-2020 00:00,NAGD,8510.4,
253,U001,200705089,JETR systems,31-03-2020 00:12,2020,1930655043,17-03-2020 00:00,01-04-2020 00:00,17-03-2020 00:00,NAA8,21345.17,
254,U001,200418007,AM systems,21-05-2020 23:20,2020,1930854463,04-05-2020 00:00,19-05-2020 00:00,04-05-2020 00:00,NAA8,7137.3,0-15
255,U001,200723794,MID MO trust,17-03-2020 22:58,2020,1930594645,04-03-2020 00:00,19-03-2020 00:00,04-03-2020 00:00,NAA8,47755.62,
256,U001,200782669,SYGMA us,30-04-2020 01:42,2020,1930767662,14-04-2020 00:00,04-05-2020 00:00,14-04-2020 00:00,NAD1,11770.15,
257,U001,200772595,SAFEW ,16-04-2020 15:33,2020,1930733023,02-04-2020 00:00,17-04-2020 00:00,02-04-2020 00:00,NAA8,32390.73,
258,U001,200718130,SYSCO F associates,07-04-2020 08:06,2020,1930706380,26-03-2020 00:00,10-04-2020 00:00,26-03-2020 00:00,NAA8,8077.18,
259,U001,200794332,COST in,03-05-2020 19:32,2020,1930800572,20-04-2020 00:00,05-05-2020 00:00,20-04-2020 00:00,NAAX,32391.9,
260,CA02,140104440,SO trust,10-05-2020 09:59,2020,2960631309,26-04-2020 00:00,07-05-2020 00:00,27-04-2020 00:00,CA10,92651.911,0-15
261,U001,200769623,WAL-MAR ,15-05-2020 07:18,2020,1930798934,19-04-2020 00:00,04-05-2020 00:00,19-04-2020 00:00,NAH4,17881.44,0-15
262,U001,200759878,SA co,31-03-2020 21:59,2020,1930671419,21-03-2020 00:00,05-04-2020 00:00,21-03-2020 00:00,NAH4,4061.53,
263,U001,200769623,WAL-MAR llc,16-05-2020 06:52,2020,1930799626,20-04-2020 00:00,05-05-2020 00:00,20-04-2020 00:00,NAH4,25140.36,0-15
264,U001,200779906,BOZZU trust,29-03-2020 20:28,2020,1930641039,13-03-2020 00:00,28-03-2020 00:00,13-03-2020 00:00,NAA8,21572.65,0-15
265,U001,200769623,WAL-MAR in,09-05-2020 08:14,2020,1930794281,17-04-2020 00:00,02-05-2020 00:00,17-04-2020 00:00,NAH4,68350.38,0-15
266,CA02,140104440,SO corp,07-05-2020 09:59,2020,2960629673,21-04-2020 00:00,04-05-2020 00:00,24-04-2020 00:00,CA10,116663.4396,0-15
267,U001,200726979,BJ'S  in,05-05-2020 10:50,2020,1930802645,20-04-2020 00:00,05-05-2020 00:00,20-04-2020 00:00,NAA8,112816.17,0-15
268,U001,200799367,MCL co,16-03-2020 22:39,2020,1930594895,03-03-2020 00:00,18-03-2020 00:00,03-03-2020 00:00,NAA8,83383.24,
269,U001,200769623,WAL-MAR llc,24-04-2020 06:52,2020,1930717896,29-03-2020 00:00,13-04-2020 00:00,29-03-2020 00:00,NAH4,28286.29,0-15
270,U001,200936373,SUPE ,17-03-2020 23:23,2020,1930584451,03-03-2020 00:00,18-03-2020 00:00,03-03-2020 00:00,NAA8,15925,
271,U001,200656729,PERFOR trust,19-03-2020 23:22,2020,1930610818,06-03-2020 00:00,21-03-2020 00:00,06-03-2020 00:00,NAA8,30601.36,
272,U001,200744019,TARG corp,01-04-2020 20:34,2020,1930666642,19-03-2020 00:00,03-04-2020 00:00,19-03-2020 00:00,NAA8,2753.74,
273,U001,200744019,TARG corp,16-04-2020 20:29,2020,1930739330,03-04-2020 00:00,18-04-2020 00:00,03-04-2020 00:00,NAA8,3605.7,
274,U001,200769623,WAL-MAR llc,28-04-2020 00:00,2020,1930746954,05-04-2020 00:00,20-04-2020 00:00,05-04-2020 00:00,NAH4,6785.94,0-15
275,U001,200769623,WAL-MAR trust,09-05-2020 07:52,2020,1930793575,16-04-2020 00:00,01-05-2020 00:00,16-04-2020 00:00,NAH4,9777.44,0-15
276,U001,200762301,C&S WH us,19-03-2020 18:49,2020,1930605664,06-03-2020 00:00,21-03-2020 00:00,06-03-2020 00:00,NAC6,24031.95,
277,U001,200148860,DOLLA associates,05-04-2020 23:05,2020,1930689325,23-03-2020 00:00,07-04-2020 00:00,23-03-2020 00:00,NAA8,32990.46,
278,U001,200803720,DEC foundation,19-03-2020 01:41,2020,1930612090,06-03-2020 00:00,24-03-2020 00:00,01-03-2020 00:00,NAM4,66.48,
279,U001,200416837,DEC ,06-05-2020 20:38,2020,1930857290,05-05-2020 00:00,11-05-2020 00:00,01-05-2020 00:00,NAM2,5917.77,
280,U001,200726979,BJ'S  ,09-05-2020 05:37,2020,1930822055,24-04-2020 00:00,09-05-2020 00:00,24-04-2020 00:00,NAA8,2396.03,0-15
281,U001,CCU013,KRAFT F trust,05-04-2020 01:37,2020,1930571605,28-02-2020 00:00,28-02-2020 00:00,28-02-2020 00:00,NAX2,77.07,31-45
282,U001,200915438,GROC in,14-04-2020 01:00,2020,1930723164,01-04-2020 00:00,16-04-2020 00:00,01-04-2020 00:00,NAA8,6713.52,
283,U001,200418007,AM us,22-05-2020 11:30,2020,1930667012,19-03-2020 00:00,23-05-2020 00:00,19-03-2020 00:00,NAGD,8294.4,
284,U001,200769623,WAL-MAR systems,10-05-2020 15:37,2020,1930798110,18-04-2020 00:00,03-05-2020 00:00,18-04-2020 00:00,NAH4,47118.53,0-15
285,U001,200455322,PEA associates,12-04-2020 23:38,2020,1930605944,10-03-2020 00:00,09-04-2020 00:00,10-03-2020 00:00,NAD5,13326.85,0-15
286,CA02,140106408,WAL-M systems,09-04-2020 09:50,2020,2960618297,03-03-2020 00:00,21-03-2020 00:00,11-03-2020 00:00,CA10,10601.8237,16-30
287,U001,200762301,C&S WH systems,08-04-2020 18:23,2020,1930701231,26-03-2020 00:00,10-04-2020 00:00,26-03-2020 00:00,NAC6,15724.32,
288,U001,200744019,TARG trust,19-04-2020 13:10,2020,1930738290,02-04-2020 00:00,17-04-2020 00:00,02-04-2020 00:00,NAA8,47540.39,0-15
289,U001,200992695,NUGG foundation,03-05-2020 10:59,2020,1930820391,23-04-2020 00:00,08-05-2020 00:00,23-04-2020 00:00,NAA8,30065.62,
290,U001,200744019,TARG trust,15-05-2020 13:51,2020,1930834229,28-04-2020 00:00,13-05-2020 00:00,28-04-2020 00:00,NAA8,39358.28,0-15
291,U001,200592182,DECA ,03-04-2020 17:16,2020,1930708114,27-03-2020 00:00,08-04-2020 00:00,16-03-2020 00:00,NAM4,513.16,
292,CA02,140106408,WAL-M ,19-04-2020 01:26,2020,2960621281,21-03-2020 00:00,31-03-2020 00:00,21-03-2020 00:00,CA10,10940.8048,16-30
293,CA02,140104440,SO associates,03-04-2020 23:16,2020,2960621461,18-03-2020 00:00,30-03-2020 00:00,20-03-2020 00:00,CA10,185499.0231,0-15
294,U001,200519201,KROGE corp,12-05-2020 08:27,2020,1930828957,28-04-2020 00:00,13-05-2020 00:00,28-04-2020 00:00,NAA8,197963.27,
295,U001,200744019,TARG systems,17-03-2020 02:23,2020,1930581162,29-02-2020 00:00,15-03-2020 00:00,29-02-2020 00:00,NAA8,17812.07,0-15
296,U001,200148860,DOLLA corporation,01-04-2020 12:57,2020,1930671635,24-03-2020 00:00,08-04-2020 00:00,24-03-2020 00:00,NAA8,13271.03,
297,U001,200820380,SMITH'S corp,16-03-2020 12:46,2020,1930580873,01-03-2020 00:00,16-03-2020 00:00,01-03-2020 00:00,NAA8,15481.15,0-15
298,U001,200704858,WAKE us,16-05-2020 18:07,2020,1930803141,22-04-2020 00:00,07-05-2020 00:00,22-04-2020 00:00,NAA8,100878.92,0-15
299,U001,200769623,WAL-MAR systems,11-04-2020 07:37,2020,1930664599,19-03-2020 00:00,03-04-2020 00:00,19-03-2020 00:00,NAH4,4529.38,0-15
300,U001,200762301,C&S WH systems,05-04-2020 18:31,2020,1930685195,23-03-2020 00:00,07-04-2020 00:00,23-03-2020 00:00,NAC6,1180.78,
301,U001,200772595,SAFEW llc,14-04-2020 09:24,2020,1930727467,03-04-2020 00:00,18-04-2020 00:00,03-04-2020 00:00,NAA8,2456.06,
302,U001,200744019,TARG trust,11-04-2020 02:43,2020,1930698648,25-03-2020 00:00,09-04-2020 00:00,25-03-2020 00:00,NAA8,33580.87,0-15
303,U001,200705742,DOT in,12-03-2020 09:24,2020,1930593648,03-03-2020 00:00,18-03-2020 00:00,03-03-2020 00:00,NAA8,10486.86,
304,U001,200769623,WAL-MAR trust,05-04-2020 14:02,2020,1930623848,10-03-2020 00:00,25-03-2020 00:00,10-03-2020 00:00,NAH4,14696.73,0-15
305,U001,200799342,MITCH associates,27-04-2020 21:25,2020,1930793138,16-04-2020 00:00,01-05-2020 00:00,16-04-2020 00:00,NAA8,78109.83,
306,U013,140103480,PRIC systems,12-04-2020 11:04,2020,1991839741,27-02-2020 00:00,12-04-2020 00:00,27-02-2020 00:00,NAVF,21395.58,0-15
307,U001,100006311,QUALITY C us,05-04-2020 03:50,2020,1930671166,18-03-2020 00:00,02-04-2020 00:00,18-03-2020 00:00,NAA8,20175.8,0-15
308,U001,200803720,DEC ,03-05-2020 22:18,2020,1930820211,23-04-2020 00:00,09-05-2020 00:00,16-04-2020 00:00,NAM4,1977.62,
309,U001,200706844,WINC ,23-04-2020 02:54,2020,1930669778,21-03-2020 00:00,05-04-2020 00:00,21-03-2020 00:00,NAA8,15331.43,16-30
310,U001,200769623,WAL-MAR systems,02-04-2020 13:47,2020,1930604650,07-03-2020 00:00,22-03-2020 00:00,07-03-2020 00:00,NAH4,15893.81,0-15
311,U001,200071186,FATH foundation,30-04-2020 16:12,2020,1930789924,16-04-2020 00:00,01-05-2020 00:00,16-04-2020 00:00,NAA8,46945.8,
312,U001,200769623,WAL-MAR associates,31-05-2020 06:52,2020,1930879136,09-05-2020 00:00,24-05-2020 00:00,09-05-2020 00:00,NAH4,59462.27,0-15
313,U001,200778870,C in,03-04-2020 01:31,2020,1930647008,13-03-2020 00:00,28-03-2020 00:00,13-03-2020 00:00,NAA8,9117.16,0-15
314,U001,200769623,WAL-MAR associates,01-04-2020 06:52,2020,1930622144,10-03-2020 00:00,25-03-2020 00:00,10-03-2020 00:00,NAH4,64440.87,0-15
315,U001,200148860,DOLLA foundation,07-04-2020 17:34,2020,1930710073,27-03-2020 00:00,11-04-2020 00:00,27-03-2020 00:00,NAA8,66356.43,
316,U001,200782001,GORDO systems,18-03-2020 09:27,2020,1930610058,06-03-2020 00:00,21-03-2020 00:00,06-03-2020 00:00,NAA8,45773.88,
317,U001,100026809,PRES us,11-04-2020 05:53,2020,1930731327,01-04-2020 00:00,11-04-2020 00:00,01-04-2020 00:00,NA10,28778.75,0-15
318,U001,200769623,WAL-MAR ,08-04-2020 02:24,2020,1930655609,16-03-2020 00:00,31-03-2020 00:00,16-03-2020 00:00,NAH4,13347.31,0-15
319,U001,200769623,WAL-MAR co,22-06-2020 06:41,2020,1930772169,11-04-2020 00:00,15-06-2020 00:00,11-04-2020 00:00,NAGD,131.58,0-15
320,U001,200752302,KROGER associates,27-04-2020 08:07,2020,1930776636,12-04-2020 00:00,27-04-2020 00:00,12-04-2020 00:00,NAA8,75004.47,0-15
321,U001,200769623,WAL-MAR foundation,22-04-2020 07:35,2020,1930710731,27-03-2020 00:00,11-04-2020 00:00,27-03-2020 00:00,NAH4,28295.59,0-15
322,U001,200769623,WAL-MAR co,18-05-2020 22:59,2020,1930826845,26-04-2020 00:00,11-05-2020 00:00,26-04-2020 00:00,NAH4,2352.97,0-15
323,U001,200711029,WEGMAN ,24-03-2020 17:53,2020,1930599202,04-03-2020 00:00,19-03-2020 00:00,04-03-2020 00:00,NAA8,66442.88,0-15
324,U001,200707822,PUBLI foundation,27-04-2020 21:36,2020,1930776550,13-04-2020 00:00,28-04-2020 00:00,13-04-2020 00:00,NAA8,160558.42,
325,U001,200592182,DECA corporation,18-03-2020 19:06,2020,1930691960,24-03-2020 00:00,23-03-2020 00:00,16-03-2020 00:00,NAM1,36102.76,
326,U001,200455322,PEA in,20-05-2020 19:48,2020,1930787156,14-04-2020 00:00,14-05-2020 00:00,14-04-2020 00:00,NAD5,49124.1,0-15
327,U001,200769623,WAL-MAR llc,10-05-2020 08:14,2020,1930798325,18-04-2020 00:00,03-05-2020 00:00,18-04-2020 00:00,NAH4,55399.42,0-15
328,U001,200759878,SA ,18-03-2020 04:20,2020,1930603081,04-03-2020 00:00,19-03-2020 00:00,04-03-2020 00:00,NAH4,14022.8,
329,U001,200739534,OK ,14-05-2020 20:42,2020,1930842944,30-04-2020 00:00,15-05-2020 00:00,30-04-2020 00:00,NAA8,27131.85,
330,U001,200424504,M  corp,26-03-2020 12:44,2020,1930594041,04-03-2020 00:00,15-03-2020 00:00,15-03-2020 00:00,NACE,7405.23,0-15
331,U001,200769623,WAL-MAR us,25-04-2020 22:04,2020,1930729868,01-04-2020 00:00,16-04-2020 00:00,01-04-2020 00:00,NAH4,5310.44,0-15
332,U001,100058003,ING co,03-04-2020 05:35,2020,1930599489,04-03-2020 00:00,05-04-2020 00:00,04-03-2020 00:00,NA32,2374.48,
333,U001,200769623,WAL-MAR corporation,30-03-2020 12:26,2020,1930609796,08-03-2020 00:00,23-03-2020 00:00,08-03-2020 00:00,NAH4,79262.64,0-15
334,U001,200732755,KROGER llc,23-04-2020 10:44,2020,1930760367,08-04-2020 00:00,23-04-2020 00:00,08-04-2020 00:00,NAA8,79604.8,0-15
335,U001,200418007,AM ,20-04-2020 13:39,2020,1930773639,10-04-2020 00:00,25-04-2020 00:00,10-04-2020 00:00,NAA8,52193.28,
336,U001,200769623,WAL-MAR ,24-03-2020 02:02,2020,1930584953,01-03-2020 00:00,16-03-2020 00:00,01-03-2020 00:00,NAH4,661.11,0-15
337,U001,200781484,MAPLE trust,02-06-2020 19:54,2020,1930860068,05-05-2020 00:00,20-05-2020 00:00,05-05-2020 00:00,NAA8,35464.06,0-15
338,U001,200775094,SAVE M trust,28-04-2020 20:57,2020,1930772956,10-04-2020 00:00,25-04-2020 00:00,10-04-2020 00:00,NAA8,96825.11,0-15
339,U001,200152991,JET systems,01-04-2020 21:00,2020,1930668256,18-03-2020 00:00,02-04-2020 00:00,18-03-2020 00:00,NAA8,1812.31,
